time,text,user,location,platform,tweet id,following,followers
2022-07-01T16:44:56,"Not sure if it's useful to anyone, but I started poking at a minimal RTF to trigger Follina CVE-2022-30190 (and friends).
Basically you have an RTF with an StdOleLink object that contains a reference to the URL Moniker CLSID.
This results in MSHTML being loaded in YOLO mode. https://t.co/Y5HdtQc1fI",wdormann,No Data,twitter,1.542912147247833e+18,830.0,16445.0
2022-07-01T16:05:08,"XFiles info-stealing malware adds support for Follina delivery 

BleepingComputer 

@VhsGallery
@HaroldSinnott
@Ronald_vanLoon
@antgrasso
@CioAmaro
@Dkell999
@archonsec

https://t.co/DpzcgH5dYX 

via @GoogleNews",techpearce3,No Data,twitter,1.5429021322271662e+18,13228.0,13509.0
2022-07-01T15:53:33,"XFiles info-stealing malware adds support for Follina delivery

https://t.co/A4oYcGLOe1",orvotron,No Data,twitter,1.5428992143546204e+18,392.0,126.0
2022-07-01T15:44:08,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/WJxzXpHzzU https://t.co/928GpH6JiO,MarcFarron,No Data,twitter,1.5428968458228736e+18,773.0,609.0
2022-07-01T15:44:07,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/0TEjpJw9eo https://t.co/rC5kJodanx,KadimaConsult,No Data,twitter,1.5428968417543823e+18,197.0,407.0
2022-07-01T15:42:05,"Cato protects against #Follina, the new zero-day flaw Microsoft Windows Support Diagnostic Tool (MSDT) within Microsoft Office in record time. Check it out here &gt;&gt;&gt; https://t.co/GSPmZHPyb5

#SASE #cybersecurity https://t.co/7vgOyOJFeI",CarmellaKe,No Data,twitter,1.5428963325197558e+18,106.0,58.0
2022-07-01T15:37:15,"🚨 New course release! 🚨

Have you heard of the Follina exploit (CVE-2022-30190)? 

Take our course to gain the skills you need to identify the vulnerability, detect it, and mitigate it NOW!

#Follina #CVE #infosec 

https://t.co/5ohPRaaCCL",cybraryIT,No Data,twitter,1.5428951126355763e+18,163.0,47046.0
2022-07-01T14:46:01,"🚨#Cybersecurity alert! 🚨

Russian government hacking groups are actively exploiting the Follina code execution #Vulnerability to install the CredoMap #Malware and Cobalt Strike beacons.

@BleepinComputer sheds light on the #CyberAttack here: https://t.co/DWgyqVdiIa",SkyboxSecurity,No Data,twitter,1.5428822201883402e+18,2723.0,4125.0
2022-07-01T14:35:39,Firefox 102 fixes address bar spoofing security hole (and helps with Follina!) – Naked Security https://t.co/wfsMh6FGmr,Nobuakiyoshitec,No Data,twitter,1.542879611377406e+18,1.0,3.0
2022-07-01T14:10:01,"Hackers están explotando Follina, vulnerabilidad día cero en Windows, para entregar troyano bancario Qbot https://t.co/BJBYpWTr3E",grevelo1,No Data,twitter,1.542873160932016e+18,1173.0,88.0
2022-07-01T13:45:02,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/v8FYytQDY6 https://t.co/j2cG0OX887,DimensionNetwo2,No Data,twitter,1.5428668722065162e+18,83.0,72.0
2022-07-01T13:30:33,XFiles: aggiornamento per sfruttare Follina https://t.co/tkUzvdxEnT,puntotweet,No Data,twitter,1.5428632281783378e+18,67.0,10727.0
2022-07-01T13:30:01,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/0Mfl6dJXeP https://t.co/3lcQPYSlga,ArrowSecurity,No Data,twitter,1.54286309604531e+18,847.0,2097.0
2022-07-01T12:49:49,CVE-2022-30190 aka Follina (zero-day vulnerability). U guys should be careful opening any word documents. Opening it would make u vulnerable for a reverse shell.,AllanGelion,No Data,twitter,1.5428529786918093e+18,166.0,933.0
2022-07-01T12:43:37,"#Dailydose: Russia’s APT28 uses fear of nuclear war to spread #Follina docs in Ukraine

Read More: https://t.co/vuZFvJGdMH

#Cybersecurity #Technology #CybersecurityAwareness #Russia #NetworkIntelligence #Vulnerability #APT28 #Ukraine #Follina #Malware https://t.co/tqMskRQUmu",niiconsulting,No Data,twitter,1.5428514164943176e+18,881.0,2128.0
2022-07-01T11:27:25,"Cyber security week in review: July 1, 2022 #cybersecurity, #review, #APT, #phishing, #cyberattack, #vulnerability, #Follina, #ProxyLogon https://t.co/NDMBx72g81 https://t.co/cLLM0mIzxY",Cybershelp,No Data,twitter,1.5428322403920118e+18,17.0,263.0
2022-07-01T11:14:39,"Daily Summary #Cyberattacks 01 july 

🔵Recent campaigns distributing XFiles malware via Follina vulnerability

🔵Security researchers release free decryptor for some versions of Hive ransomware

More info: https://t.co/diwn5kD4ce https://t.co/g9bTzP5Wcg",S21sec,No Data,twitter,1.54282902716937e+18,1060.0,9952.0
2022-07-01T11:06:37,"@sdetsch 1. Tell me the last book/Article you read about infosec?
2. What is Log4J, Springshell, Follina etc.
3. What would you do in X scenario? Ex: Ransomware infection in a critical server
4. You have two users/customers with the same critical alert, which one do you drill down first?",purpleXsec,No Data,twitter,1.5428270083039805e+18,239.0,149.0
2022-07-01T10:45:18,"最新コメント40件（07/01 19:45）

【6月22日 登録記事】悪用多発のゼロデイ脆弱性「Follina」　外部の研究者が危険性指摘、Microsoftの対応巡り批判も｜ナウティスニュースhttps://t.co/GbsuNl0M9f",nowtice_news2,No Data,twitter,1.5428216409243812e+18,3.0,243.0
2022-07-01T10:32:02,悪用多発のゼロデイ脆弱性「Follina」 外部の研究者が危険性指摘、Microsoftの対応巡り批判も https://t.co/ibCZitERjE,Sjgowing1,No Data,twitter,1.5428183033111552e+18,59.0,27.0
2022-07-01T10:00:00,"Word文書などの悪意のあるファイルをユーザーが開いたり、プレビューするだけで攻撃が進んでしまう「Follina」と呼ばれるゼロデイの脆弱性が発見されました。
現在は修正パッチが公開されていますが、攻撃の可能性があることを再認識する必要があります。
https://t.co/sGAUKcGzNp",BlackBerryJPsec,No Data,twitter,1.5428102412256952e+18,73.0,1780.0
2022-07-01T08:26:35,"E poi ti trovi a suonare per qualche minuto (un pò fuori tempo) con i @lambruscorock_band . Un bellissimo gruppo veramente. Grazie @natalio.staiti 
#lambruscorock #lucianoligabue #tributband @ Follina https://t.co/Xtc9CggZDG",Montegrappa1,No Data,twitter,1.5427867338503864e+18,84.0,85.0
2022-07-01T08:00:04,"Aggiornare FireFox è utile contro Follina di @liviovarriale
#Notizie #evidenza #Firefox #follina #patch #vulnerabilità #windows #zeroday
 https://t.co/cpiaYV798G",matricedigitale,No Data,twitter,1.542780059467006e+18,85.0,170.0
2022-07-01T07:58:16,XFiles info-stealing malware adds support for Follina delivery https://t.co/eCc647lpwa,dexderrewedd447,No Data,twitter,1.542779607400661e+18,933.0,660.0
2022-07-01T07:31:27,AlerteCyber - Faille de sécurité critique dans les produits Windows et Windows Server (Follina) https://t.co/M5C2YJmj6v,PVynckier,No Data,twitter,1.5427728600868495e+18,23187.0,22262.0
2022-07-01T07:00:47,XFiles Infostealer Malware Exploits Follina Vulnerability for Payload Delivery https://t.co/iE1MDutnY9,HealthCyberInfo,No Data,twitter,1.542765142756262e+18,2.0,91.0
2022-07-01T06:48:45,#XFiles info-stealing #malware adds support for #Follina delivery | #Cybersecurity #InfoSecurity https://t.co/cIlNOmuOJg,Mithun_Sanghavi,No Data,twitter,1.5427621133910344e+18,542.0,551.0
2022-07-01T02:28:19,XFiles info-stealing malware adds support for Follina delivery https://t.co/niAQg4IoWD via @bleepincomputer #follins #Xfiles #malware #zeroday #0day #spam #cyberthreat,ChiNetworks,No Data,twitter,1.5426965741192847e+18,997.0,1169.0
2022-07-01T02:20:02,XFiles info-stealing malware adds support for Follina delivery https://t.co/qlCfok5Gaz,limjetwee,No Data,twitter,1.5426944893151068e+18,16.0,4.0
2022-07-01T01:45:56,"XFiles Infostealer Malware Exploits Follina Vulnerability for Payload Delivery
https://t.co/6bzDe2Q3CU
--via Cyware Social",DCICyberSecNews,No Data,twitter,1.5426859065528893e+18,2758.0,1813.0
2022-06-30T23:45:46,XFiles info-stealing malware adds support for Follina delivery https://t.co/ZuvXo0TFe4,CobraCyberSec,No Data,twitter,1.5426556669967974e+18,4012.0,815.0
2022-06-30T23:04:08,Microsoft Office MSDT Follina Bukti Konsep https://t.co/GG4FQUVw28,NextcloudAsia,No Data,twitter,1.542645187616379e+18,0.0,8.0
2022-06-30T22:33:01,XFiles info-stealing malware adds support for Follina delivery https://t.co/E5YVCj4y1L,CwealthSentinel,No Data,twitter,1.5426373562803323e+18,1804.0,1949.0
2022-06-30T22:29:36,Microsoft の定例６月パッチは重要：Follina 以外にも深刻な RCE 情報が満載 #security #vulnerability #microsoft #follina https://t.co/yILwbGa1K0,iototsecnews,No Data,twitter,1.5426364994428436e+18,9.0,71.0
2022-06-30T21:45:02,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/kJu4Msjvco https://t.co/KKo1yVnviy,ICSGetsIT,No Data,twitter,1.5426252802920038e+18,1728.0,829.0
2022-06-30T21:00:04,XFiles info-stealing #malware adds support for Follina delivery https://t.co/IX3gDFCz8t,Sec_Cyber,No Data,twitter,1.5426139653810135e+18,1132.0,17637.0
2022-06-30T21:00:02,"#Malware ladrón de información #Xfiles ha agregado un módulo de entrega que explota (CVE-2022-30190), también conocido como #Follina, para colocar la carga útil en las computadoras de destino. #2022 #Infosec
https://t.co/qoaTMRDZbC
https://t.co/iSKB4NCMQr",BrierandThornMX,No Data,twitter,1.542613955574743e+18,74.0,62.0
2022-06-30T20:21:41,XFiles info-stealing malware adds support for Follina delivery https://t.co/RzfeJhdyMd,manuelcheta,No Data,twitter,1.5426043080799068e+18,127.0,972.0
2022-06-30T19:55:58,"Ukrainian CERT has warned of a new series of Russian cyberattacks exploiting the ""Follina"" vulnerability in the Windows operating system to deploy password-stealing malware.

Read details: https://t.co/5R8TF34RLg",thedrcbird,United States,twitter,1.542597834821849e+18,3519.0,1513.0
2022-06-30T17:41:52,XFiles info-stealing #malware adds support for #Follina delivery https://t.co/85qknDkKwG @BleepinComputer @billtoulas #CyberSecurity,aidaakl,No Data,twitter,1.5425640892554035e+18,2049.0,1266.0
2022-06-30T17:22:39,"Исследователи из Cyberint обнаружили, что схема доставки зловреда XFiles изменилась. Цепочка заражения теперь включает эксплойт CVE-2022-30190 — к уязвимости в Microsoft Support Diagnostic Tool (MSDT), получившей известность как Follina.

https://t.co/GD25qtOzbr",Anti_Malware,No Data,twitter,1.542559251880624e+18,49.0,3433.0
2022-06-30T17:15:54,"#SecurityNews #TRISW66 
Follina (CVE-2022-30190)
https://t.co/DXYSPLszNN
https://t.co/kMhiPnBF5Q
https://t.co/g7to0fqfNC
https://t.co/Th96NUN2FI
https://t.co/G6YN8z5FCY https://t.co/kDltlF4FrW",toperzak,No Data,twitter,1.5425575524407788e+18,556.0,140.0
2022-06-30T17:15:10,XFiles info-stealing malware adds support for Follina delivery https://t.co/GF01zyX8Wf,DCWebGuy,No Data,twitter,1.5425573691499315e+18,4310.0,599.0
2022-06-30T17:02:40,Bukti Konsep Microsoft Follina https://t.co/9wN0x5vq2D,NextcloudAsia,No Data,twitter,1.5425542221596058e+18,0.0,8.0
2022-06-30T16:57:51,"#SecurityNews #TRISW66 
Follina (CVE-2022-30190)
https://t.co/DXYSPLszNN
https://t.co/kMhiPnBF5Q
https://t.co/g7to0fqfNC
https://t.co/Th96NUN2FI
https://t.co/G6YN8z5FCY https://t.co/8sIQmz61lI",toperzak,No Data,twitter,1.542553011347632e+18,556.0,140.0
2022-06-30T16:42:33,XFiles Infostealer Malware Exploits Follina Vulnerability for Payload Delivery https://t.co/o9hUnlL7hV,Threat_IQ,No Data,twitter,1.5425491598062592e+18,19.0,63.0
2022-06-30T16:40:04,"XFiles Infostealer Malware Exploits Follina Vulnerability for Payload Delivery
https://t.co/YCps4nItU1",cnjea,No Data,twitter,1.5425485336177705e+18,250.0,278.0
2022-06-30T16:01:37,"📣 New Podcast! ""OpenSea Makes Waves, XFiles XPands, Dangling Chromium, and more."" on @Spreaker #astralocker #bleepingcomputer #broadcom #brocade #chromium #confluence #cryptominer #cybersecurity #follina #linux #microsoft #nft #opensea #portswigger https://t.co/MPYnDI4oj7",IOvernights,No Data,twitter,1.5425388602274488e+18,174.0,33.0
2022-06-30T15:55:04,XFiles info-stealing malware adds support for Follina delivery https://t.co/WNbCbjMl38,ErcumentSumnulu,No Data,twitter,1.5425372109557023e+18,327.0,224.0
2022-06-30T15:52:22,"Le malware voleur d-rsquoinformations XFiles a ajouté un module de livraison qui exploite CVE-2022-30190, alias Follina - https://t.co/T5bdmpoXUE",frogo_mr,No Data,twitter,1.5425365289745162e+18,1.0,0.0
2022-06-30T15:33:31,XFiles info-stealing malware adds support for Follina delivery https://t.co/M3Qo2e2WdR,TheCyberSecHub,No Data,twitter,1.542531788400124e+18,417.0,71061.0
2022-06-30T15:15:00,"Wie Sie sich schützen können, wenn ein Zero-Day Sicherheitslücke einen Monat lang angreifbar ist https://t.co/nF96cFdJeO #Follina #Microsoft #Sicherheitslücke #patch https://t.co/VBeH78AuWv",prosoft_at,No Data,twitter,1.5425271272533893e+18,2317.0,2082.0
2022-06-30T15:10:38,XFiles info-stealing malware adds support for Follina delivery https://t.co/xsNgwJ5W2z,PhoenxGulity,No Data,twitter,1.5425260276450877e+18,715.0,33.0
2022-06-30T15:08:47,XFiles info-stealing malware adds support for Follina delivery https://t.co/vjODsOkrzI #Infosec,SecUnicorn,No Data,twitter,1.5425255630379418e+18,1002.0,637.0
2022-06-30T14:57:15,XFiles info-stealing malware adds support for Follina delivery https://t.co/GcnZ2V6NOD,mortensl,No Data,twitter,1.5425226594555167e+18,2976.0,1502.0
2022-06-30T14:51:33,Firefox 102 fixes address bar spoofing security hole (and helps with Follina!) https://t.co/cHiwpaQmxh https://t.co/BntJtJkTps,crdflabs,No Data,twitter,1.542521225691267e+18,119.0,3613.0
2022-06-30T14:40:13,XFiles info-stealing malware adds support for Follina delivery https://t.co/311aYYWMMF,ohhara_shiojiri,No Data,twitter,1.5425183742989722e+18,1829.0,2006.0
2022-06-30T14:26:32,Listen in to another edition of #FortiGuardLabs' Threat Intelligence Podcast with Jonas Walker and Aamir Lakhani as they discuss the recent #Follina vulnerability as well as zero-click and macro enabled attack techniques.  https://t.co/OytDoH3uuy https://t.co/FsLo7sU45L,ExpedientTech,No Data,twitter,1.5425149285310996e+18,549.0,258.0
2022-06-30T14:26:01,Firefox 102 fixes address bar spoofing security hole (and helps with Follina!) https://t.co/YEYXqlGsbu via @NakedSecurity https://t.co/cy6J58rkpj,SteveSanders7,No Data,twitter,1.5425148009025413e+18,1433.0,1392.0
2022-06-30T14:04:34,XFiles info-stealing malware adds support for Follina delivery #cybersecurity #infosec https://t.co/Zffx0ffcib,InfoSecUSA,No Data,twitter,1.5425094013443318e+18,115.0,241.0
2022-06-30T14:02:30,Firefox 102 fixes address bar spoofing security hole (and helps with Follina!) https://t.co/yf1qP7H4Yq,L4rryC4rson,No Data,twitter,1.5425088808479662e+18,86.0,203.0
2022-06-30T14:00:02,"Here’s some great info on why CVE-2022-30190 “Follina” is so powerful, how it works, and Microsoft’s workaround. https://t.co/PhJSVcfBJp",mblucey,No Data,twitter,1.5425082611017974e+18,615.0,263.0
2022-06-30T13:59:18,XFiles info-stealing malware adds support for Follina delivery https://t.co/F7ibTLmJTY #cybersecurity,Gate_15_Analyst,No Data,twitter,1.542508077336785e+18,2884.0,2231.0
2022-06-30T13:52:13,XFiles info-stealing malware adds support for Follina delivery https://t.co/uioCYcPxYx,masterjitips,No Data,twitter,1.5425062920061379e+18,18.0,34.0
2022-06-30T13:48:04,"The #XFiles info-stealer #malware has added a delivery module that exploits CVE-2022-30190, aka #Follina, for dropping the payload on target computers.
#cybernews https://t.co/hiePpu4QIh",pk_sharma2019,No Data,twitter,1.5425052481444987e+18,654.0,120.0
2022-06-30T13:44:04,XFiles info-stealing malware adds support for Follina delivery https://t.co/zOLJOxzbXV,DarkOperator,No Data,twitter,1.5425042410587464e+18,802.0,2690.0
2022-06-30T13:37:20,"XFiles info-stealing malware adds support for Follina delivery 
https://t.co/gGHdNQTpbC",kwestin,No Data,twitter,1.542502546568319e+18,4561.0,29014.0
2022-06-30T13:36:14,"https://t.co/dDDlix4tfJ XFiles info-stealing malware adds support for Follina
delivery #cybersecurity",netsecu,No Data,twitter,1.542502270499074e+18,295.0,4089.0
2022-06-30T13:34:14,"@susanneposselt @lacknere @UniGraz Ich mag alte Kreuzgänge sehr! Normalerweise bin ich kein Kirchentouri, aber sowas (oder der in Torri bei Siena oder Follina nördlich von Treviso) sind wunderbare Architekturerlebnisse.",DerLinkshaender,No Data,twitter,1.5425017661591593e+18,514.0,2192.0
2022-06-30T13:28:37,"XFiles info-stealing malware adds support for Follina delivery

https://t.co/m5Mm5EK6xB",johnmorganFL,No Data,twitter,1.5425003537275167e+18,446.0,28934.0
2022-06-30T13:22:46,"XFiles info-stealing malware adds support for Follina delivery - BleepingComputer
https://t.co/glg5QHJmt3 https://t.co/gHIFZoXNRg",jn66data,No Data,twitter,1.5424988822774292e+18,31.0,55.0
2022-06-30T13:17:56,"XFiles info-stealing malware adds support for Follina delivery
https://t.co/Zfp5cVII9Q",OsbourneOn,No Data,twitter,1.5424976674855076e+18,162.0,24.0
2022-06-30T13:16:38,XFiles info-stealing malware adds support for Follina delivery https://t.co/CC2ZFAvdYK,IntelSus_,No Data,twitter,1.5424973398809969e+18,305.0,584.0
2022-06-30T13:15:48,"#cybersecurite
BleepingComputer posted ""XFiles info-stealing malware adds support for Follina delivery"" 
More details: https://t.co/u3lSNkvclB",InfoSecPhysa,No Data,twitter,1.542497128970322e+18,8.0,62.0
2022-06-30T13:07:33,XFiles info-stealing malware adds support for Follina delivery https://t.co/bHgSSvx04Y https://t.co/A3x52SlHuO,Xc0resecurity,No Data,twitter,1.542495055121744e+18,247.0,5402.0
